customer_id,churn,tenure,city_tier,warehouse_to_home,gender,hour_spend_on_app,number_of_device_registered,satisfaction_score,marital_status,number_of_address,complain,order_amount_hike_fromlast_year,coupon_used,order_count,day_since_last_order,cashback_amount,preferred_login_device,preferred_payment_mode,prefered_order_cat
50159,0.0,28.0,1.0,26.0,Male,2.0,3.0,2.0,Divorced,4.0,1.0,19.0,1.0,1.0,8.0,154.15,Mobile Phone,COD,Laptop & Accessory
50160,0.0,0.0,1.0,17.0,Male,2.0,3.0,5.0,Divorced,2.0,1.0,13.0,2.0,3.0,3.0,147.41,Mobile Phone,Credit Card,Laptop & Accessory
50161,0.0,7.276149146488584,1.0,6.0,Female,2.0,3.0,2.0,Single,2.0,0.0,12.0,1.0,5.0,7.0,121.15,Phone,Debit Card,Mobile
50162,1.0,7.0,1.0,30.0,Male,2.670417240359422,3.0,3.0,Married,4.0,1.0,22.0,0.0,1.0,0.0,131.61,Mobile Phone,Debit Card,Mobile
50163,0.0,11.0,1.0,29.0,Male,2.0,3.0,2.0,Married,10.0,0.0,14.0,0.0,1.0,2.0,157.45,Mobile Phone,Debit Card,Laptop & Accessory
50164,1.0,0.0,1.0,15.948774175472376,Male,2.0,3.0,4.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,123.73,Phone,COD,Mobile
50165,0.0,1.0,1.0,14.0,Female,3.0,3.0,2.0,Single,2.0,0.0,21.0,0.0,1.0,2.0,133.1,Phone,Debit Card,Mobile
50166,0.0,22.0,1.0,16.0,Female,2.0,3.0,5.0,Single,10.0,1.0,11.0,0.4035620484547608,1.0,2.0,286.65,Mobile Phone,Debit Card,Others
50167,0.0,9.0,1.0,9.0,Male,1.0,3.0,4.0,Single,5.0,0.0,12.0,6.0,7.0,7.0,144.85,Phone,COD,Laptop & Accessory
50168,0.0,4.0,3.0,11.0,Female,2.453490281532061,3.0,4.0,Married,2.0,0.0,11.0,0.0,2.0,2.0,127.89,Mobile Phone,E wallet,Mobile
50169,1.0,0.0,3.0,10.0,Male,2.0,4.0,2.0,Single,2.0,1.0,12.0,7.0,7.0,4.0,158.28,Mobile Phone,E wallet,Laptop & Accessory
50170,0.0,10.0,1.0,14.978751680409433,Male,2.0,3.0,2.0,Divorced,2.0,1.0,12.0,0.0,1.0,2.0,123.26,Mobile Phone,COD,Mobile
50171,0.0,15.0,3.0,32.0,Female,3.0,3.0,4.0,Divorced,6.0,0.0,14.0,2.0,4.682483973755541,8.0,235.25,Mobile Phone,E wallet,Grocery
50172,1.0,-0.883363588758483,1.0,9.0,Male,2.0,3.0,3.0,Single,2.0,0.0,13.0,0.0,1.0,0.0,114.2,Mobile Phone,Debit Card,Mobile Phone
50173,0.0,8.0,3.0,22.0,Male,3.0,3.0,4.0,Divorced,1.0,0.0,15.0,3.0,6.0,9.0,180.2,Mobile Phone,E wallet,Grocery
50174,0.0,9.0,1.0,24.0,Male,2.0,2.0,2.0,Divorced,5.0,0.0,18.0,0.0,1.0,0.0,136.88,Mobile Phone,Debit Card,Mobile Phone
50175,0.0,24.0,1.0,8.0,Male,2.0,5.0,4.0,Married,6.0,0.0,18.0,0.0,1.0,2.0,154.82,Mobile Phone,Credit Card,Laptop & Accessory
50176,0.0,14.0,3.0,8.0,Male,2.0,3.0,4.0,Single,2.0,0.0,19.0,1.0,2.9786449279583724,4.0,260.15,Mobile Phone,Debit Card,Grocery
50177,0.0,0.0,3.0,16.0,Female,3.0,4.0,3.0,Single,2.0,0.0,12.0,1.0,1.0,0.0,112.0,Mobile Phone,Credit Card,Mobile Phone
50178,0.0,1.0,1.0,22.0,Male,3.0,2.0,5.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,156.61,Mobile Phone,Credit Card,Laptop & Accessory
50179,0.0,4.0,3.0,13.0,Male,3.0,2.0,2.0,Divorced,5.0,0.0,11.0,3.0,7.0,7.0,169.29,Mobile Phone,COD,Laptop & Accessory
50180,0.0,12.0,1.0,6.0,Male,2.0,2.0,2.0,Married,1.0,0.0,17.0,3.0,3.0,7.0,196.13,Mobile Phone,Credit Card,Grocery
50181,0.0,9.0,1.0,30.0,Female,2.0,3.0,4.0,Divorced,8.0,0.0,15.0,0.0,1.0,8.0,156.74,Mobile Phone,Debit Card,Laptop & Accessory
50182,0.0,5.0,3.0,13.0,Male,3.0,4.0,3.0,Divorced,2.0,0.0,14.0,1.0,4.0,8.0,154.84,Mobile Phone,Debit Card,Laptop & Accessory
50183,0.0,11.0,1.0,31.0,Female,2.0,4.0,4.0,Divorced,4.0,0.0,17.0,1.0,1.0,4.484059830472393,220.61,Mobile Phone,Debit Card,Grocery
50184,0.0,30.0,1.0,6.0,Male,2.0,5.0,3.0,Married,3.0,1.0,13.0,1.0,1.0,2.0,156.6,Mobile Phone,Debit Card,Laptop & Accessory
50185,0.0,4.0,1.0,11.0,Male,2.0,3.0,2.0,Divorced,1.0,1.0,12.0,0.0,1.0,3.0,148.21,Phone,COD,Mobile Phone
50186,0.0,4.0,2.0,8.0,Male,3.0,4.0,5.0,Divorced,4.0,0.0,12.0,0.0,1.0,0.0,164.1,Mobile Phone,UPI,Laptop & Accessory
50187,0.0,18.0,1.0,13.0,Male,3.0,3.0,5.0,Married,2.0,0.0,18.0,5.0,9.0,11.0,152.1,Mobile Phone,Debit Card,Grocery
50188,0.0,4.0,1.0,8.0,Male,2.4057350310738297,3.0,2.0,Married,1.0,1.0,18.0,1.0,2.0,2.0,126.95,Phone,Debit Card,Mobile
50189,0.0,6.0,1.0,11.0,Female,3.0,3.0,4.0,Divorced,7.0,0.0,11.0,2.0,8.0,8.35827842924202,218.78,Mobile Phone,Debit Card,Grocery
50190,0.0,12.0,1.0,16.0,Male,2.0,3.0,5.0,Divorced,2.0,1.0,14.0,5.52603905036602,11.0,10.0,270.68,Mobile Phone,Credit Card,Grocery
50191,0.0,16.0,1.0,14.941333738745548,Female,2.0,3.0,2.0,Single,1.0,0.0,19.0,0.0,1.0,7.0,124.55,Mobile Phone,Debit Card,Mobile
50192,0.0,22.0,1.0,6.0,Female,2.0,4.0,3.0,Single,8.0,1.0,12.0,1.0,3.4775335341344924,7.0,239.64,Mobile Phone,Cash on Delivery,Grocery
50193,1.0,15.0,1.0,14.0,Male,2.0,4.0,4.0,Divorced,3.0,0.0,15.0,7.0,7.0,7.0,149.41,Phone,Credit Card,Laptop & Accessory
50194,0.0,0.0,1.0,13.786174337053795,Female,2.0,3.0,4.0,Single,2.0,1.0,12.0,0.0,1.0,2.0,124.78,Phone,Debit Card,Mobile
50195,0.0,5.0,3.0,14.0,Female,3.0,4.0,4.0,Divorced,2.0,1.0,11.0,6.0,11.0,9.0,152.28,Mobile Phone,COD,Laptop & Accessory
50196,0.0,0.0,3.0,8.0,Male,3.0,3.0,3.0,Single,2.0,1.0,11.0,1.0,1.0,4.0,144.78,Phone,Debit Card,Laptop & Accessory
50197,0.0,4.0,3.0,13.0,Male,3.0,3.0,2.0,Married,5.0,0.0,12.0,0.0,1.0,7.0,175.47,Mobile Phone,E wallet,Laptop & Accessory
50198,0.0,5.0,1.0,8.0,Female,3.0,2.0,2.0,Single,8.0,0.0,16.0,1.0,1.0,7.0,150.55,Mobile Phone,Credit Card,Laptop & Accessory
50199,1.0,0.0,1.0,8.0,Male,2.0,5.0,2.0,Divorced,6.0,1.0,13.0,2.0,2.0,2.0,134.64,Phone,COD,Mobile
50200,0.0,3.0,1.0,34.0,Female,3.0,3.0,2.0,Divorced,2.0,0.0,13.0,0.0,1.0,9.0,157.75,Mobile Phone,Credit Card,Laptop & Accessory
50201,0.0,4.0,1.0,13.0,Female,2.0,4.0,3.0,Divorced,2.0,0.0,24.0,3.0,8.0,9.0,189.43,Mobile Phone,Debit Card,Grocery
50202,0.0,12.0,1.0,5.0,Male,2.0,4.0,2.0,Divorced,2.0,0.0,15.62788838485867,9.0,13.0,3.0,292.72,Mobile Phone,Credit Card,Others
50203,1.0,2.0,3.0,9.0,Female,2.0,3.0,3.0,Divorced,5.0,1.0,18.0,1.0,1.0,0.0,152.38,Mobile Phone,Credit Card,Laptop & Accessory
50204,0.0,6.0,3.0,16.0,Male,2.0,4.0,2.0,Single,4.0,0.0,14.0,1.0,1.0,1.0,146.82,Mobile Phone,E wallet,Laptop & Accessory
50205,0.0,20.0,1.0,11.0,Male,2.0,3.0,3.0,Divorced,5.0,0.0,11.0,0.3516462110119704,1.0,1.0,283.0,Mobile Phone,Debit Card,Others
50206,0.0,16.0,1.0,16.0,Female,2.0,4.0,3.0,Married,2.0,0.0,11.0,0.0,1.0,0.0,152.57,Mobile Phone,Debit Card,Laptop & Accessory
50207,0.0,0.0,3.0,6.0,Male,3.0,3.0,4.0,Divorced,1.0,1.0,13.0,0.0,1.0,4.0,163.49,Mobile Phone,E wallet,Laptop & Accessory
50208,0.0,27.0,1.0,26.0,Female,2.0,3.0,3.0,Single,4.0,0.0,12.0,1.0,1.0,3.0,148.69,Mobile Phone,Debit Card,Laptop & Accessory
50209,0.0,16.0,1.0,13.0,Female,2.0,3.0,5.0,Divorced,9.0,0.0,16.0,1.0,1.0,0.0,199.85,Mobile Phone,Debit Card,Grocery
50210,0.0,18.0,1.0,14.0,Male,3.0,3.0,2.0,Divorced,10.0,0.0,14.0,7.0,9.0,8.0,136.97,Phone,UPI,Laptop & Accessory
50211,0.0,13.0,3.0,6.0,Male,2.0,5.0,2.0,Divorced,3.0,1.0,22.0,1.0,1.0,2.0,174.57,Mobile Phone,Credit Card,Laptop & Accessory
50212,1.0,0.1266439168933288,1.0,14.0,Male,3.0,5.0,5.0,Divorced,2.0,1.0,11.0,1.0,1.0,7.0,121.19,Phone,UPI,Mobile
50213,0.0,2.0,1.0,15.0,Male,1.0,4.0,2.0,Single,1.0,0.0,17.0,2.0,2.0,2.0,139.83,Phone,UPI,Mobile Phone
50214,0.0,3.0,3.0,11.0,Female,1.0,4.0,3.0,Married,2.0,0.0,13.0,0.0,1.0,2.0,161.18,Mobile Phone,E wallet,Laptop & Accessory
50215,0.0,0.0,3.0,14.0,Female,2.0,3.0,4.0,Divorced,2.0,0.0,18.0,0.0,1.0,7.0,162.14,Mobile Phone,E wallet,Laptop & Accessory
50216,0.0,10.0,1.0,11.0,Male,3.0,3.0,2.0,Married,8.0,0.0,16.0,0.0,1.0,4.0,163.47,Mobile Phone,Credit Card,Laptop & Accessory
50217,0.0,11.0,1.0,21.0,Male,3.0,4.0,2.0,Married,1.0,1.0,14.0,1.0,2.0,5.479831045527991,215.1,Mobile Phone,Debit Card,Grocery
50218,0.0,4.0,1.0,13.0,Female,2.0,3.0,2.0,Single,2.0,1.0,14.0,2.0,4.0,10.0,171.43,Mobile Phone,Credit Card,Grocery
50219,0.0,2.0,3.0,16.0,Female,2.0,4.0,4.0,Married,2.0,1.0,14.0,0.0,1.0,7.0,182.68,Mobile Phone,E wallet,Laptop & Accessory
50220,0.0,8.0,1.0,11.0,Male,3.0,3.0,4.0,Single,1.0,0.0,13.0,0.0,1.0,13.0,180.95,Mobile Phone,COD,Grocery
50221,0.0,0.0,1.0,32.0,Male,2.5059874672948,3.0,2.0,Married,2.0,0.0,12.0,1.0,1.0,2.0,129.04,Phone,Debit Card,Mobile
50222,0.0,14.0,1.0,12.0,Male,3.0,4.0,4.0,Single,7.0,1.0,15.0,1.0,1.0,2.0,160.32,Mobile Phone,Credit Card,Laptop & Accessory
50223,0.0,20.0,3.0,10.0,Male,2.224977035001326,3.0,3.0,Single,4.0,0.0,19.0,0.0,1.0,0.0,129.76,Mobile Phone,COD,Laptop & Accessory
50224,0.0,15.0,1.0,29.0,Female,2.0,3.0,2.0,Single,3.0,0.0,14.0,0.0,1.1313085777387824,0.0,259.92,Mobile Phone,Debit Card,Grocery
50225,0.0,2.0,3.0,8.0,Male,3.0,3.0,3.0,Divorced,2.0,0.0,14.0,1.0,1.0,2.0,146.49,Mobile Phone,Debit Card,Laptop & Accessory
50226,0.0,15.0,2.0,8.0,Male,2.254373306644452,3.0,3.0,Married,1.0,1.0,11.0,1.0,1.0,0.0,126.96,Phone,COD,Mobile
50227,0.0,5.0,1.0,15.56170956973729,Female,3.0,3.0,4.0,Divorced,2.0,0.0,13.0,0.0,1.0,7.0,123.7,Phone,COD,Mobile
50228,0.0,21.0,3.0,35.0,Female,3.0,3.0,3.0,Divorced,4.0,0.0,21.0,0.0,1.0,4.438535923826926,225.04,Mobile Phone,Credit Card,Grocery
50229,0.0,10.0,1.0,12.0,Male,2.0,2.0,5.0,Married,5.0,1.0,13.0,2.0,6.0,7.0,159.74,Mobile Phone,Credit Card,Laptop & Accessory
50230,0.0,3.0,3.0,31.0,Female,2.0,3.0,3.0,Divorced,8.0,1.0,12.0,1.0,2.0,2.0,147.36,Mobile Phone,COD,Laptop & Accessory
50231,0.0,0.0,3.0,6.0,Male,2.0,3.0,3.0,Divorced,2.0,0.0,17.0,2.0,7.0,7.0,152.96,Mobile Phone,Debit Card,Laptop & Accessory
50232,0.0,15.0,1.0,8.0,Male,3.0,4.0,2.0,Single,4.0,0.0,23.0,0.0,1.0,0.0,167.81,Mobile Phone,UPI,Laptop & Accessory
50233,1.0,0.7532928652173734,3.0,6.0,Female,2.0,4.0,4.0,Single,2.0,1.0,11.0,1.0,1.0,2.0,121.74,Mobile Phone,Cash on Delivery,Mobile
50234,0.0,9.0,3.0,6.0,Female,2.0,3.0,2.0,Single,5.0,0.0,15.0,1.0,1.0,0.0,166.53,Mobile Phone,Credit Card,Laptop & Accessory
50235,0.0,9.0,3.0,9.0,Male,2.0,4.0,2.0,Divorced,5.0,0.0,11.0,0.0,1.0,12.0,196.99,Mobile Phone,Credit Card,Grocery
50236,0.0,30.0,1.0,6.0,Male,2.0,3.0,3.0,Divorced,3.0,0.0,11.0,1.0,1.0,2.0,167.55,Mobile Phone,Credit Card,Laptop & Accessory
50237,0.0,10.149244744760908,1.0,16.0,Female,2.0,2.0,3.0,Divorced,4.0,1.0,13.0,0.0,1.0,7.0,122.13,Phone,Debit Card,Mobile
50238,0.0,0.0,3.0,14.858176391742417,Male,2.0,3.0,2.0,Single,2.0,0.0,24.0,0.0,2.0,2.0,126.1,Mobile Phone,COD,Mobile
50239,1.0,0.0,3.0,11.0,Female,2.362740480609849,3.0,3.0,Single,2.0,1.0,13.0,1.0,1.0,0.0,128.51,Phone,E wallet,Mobile
50240,0.0,10.0,1.0,16.0,Female,3.0,3.0,5.0,Divorced,7.0,0.0,20.0,1.0,1.0,3.0,134.52,Phone,COD,Mobile
50241,0.0,19.0,1.0,13.0,Female,1.0,3.0,3.0,Divorced,3.0,0.0,14.0,0.0,1.0,0.0,152.58,Mobile Phone,Credit Card,Laptop & Accessory
50242,1.0,4.0,3.0,10.0,Male,2.0,3.0,4.0,Single,2.0,0.0,18.0,7.0,7.0,7.0,193.55,Mobile Phone,E wallet,Laptop & Accessory
50243,0.0,23.0,1.0,16.0,Male,3.0,4.0,2.0,Single,7.0,0.0,15.0,0.0,1.0,3.0,204.96,Mobile Phone,Cash on Delivery,Grocery
50244,1.0,3.0,3.0,28.0,Male,3.0,4.0,3.0,Divorced,3.0,1.0,12.0,1.0,1.0,0.0,163.8,Mobile Phone,E wallet,Laptop & Accessory
50245,0.0,4.0,1.0,14.16664496655921,Male,2.0,4.0,4.0,Single,1.0,1.0,16.0,1.0,2.0,2.0,126.57,Phone,Debit Card,Mobile
50246,1.0,0.0,3.0,18.0,Female,2.2597008293107383,2.0,4.0,Single,2.0,0.0,15.0,0.0,1.0,0.0,127.16,Phone,Debit Card,Mobile
50247,0.0,12.394885801967929,1.0,29.0,Male,2.0,3.0,2.0,Single,10.0,0.0,16.0,1.0,1.0,2.0,122.01,Phone,Debit Card,Mobile
50248,0.0,8.0,1.0,15.0,Male,3.0,4.0,4.0,Single,10.0,0.0,19.0,1.0,1.0,0.0,165.4,Mobile Phone,Debit Card,Laptop & Accessory
50249,0.0,0.0,1.0,6.0,Male,2.0,3.0,4.0,Married,2.0,0.0,11.0,0.0,1.0,4.0,138.16,Phone,Credit Card,Mobile Phone
50250,0.0,1.0,3.0,15.0,Male,3.0,3.0,2.0,Single,2.0,0.0,16.0,1.0,1.0,7.0,152.53,Mobile Phone,Debit Card,Laptop & Accessory
50251,0.0,22.0,1.0,13.0,Male,2.0,4.0,3.0,Single,9.0,0.0,24.0,1.0,1.0,0.0,145.0,Phone,UPI,Grocery
50252,0.0,24.0,3.0,20.0,Female,2.0,3.0,2.0,Divorced,5.0,0.0,11.0,0.0,1.0,7.0,149.36,Phone,Debit Card,Laptop & Accessory
50253,0.0,9.0,1.0,14.747638310201555,Female,3.0,3.0,3.0,Divorced,5.0,0.0,13.0,1.0,2.0,2.0,125.43,Phone,Debit Card,Mobile
50254,1.0,0.0,3.0,25.0,Male,3.0,2.0,2.0,Single,9.0,1.0,13.0,1.0,1.0,4.0,153.04,Mobile Phone,E wallet,Laptop & Accessory
50255,0.0,28.0,1.0,8.0,Female,3.0,3.0,2.0,Single,3.0,1.0,13.0,0.7478834294981029,1.0,2.0,266.59,Mobile Phone,Debit Card,Grocery
50256,0.0,0.0,3.0,16.0,Female,3.0,3.0,3.0,Married,2.0,1.0,12.0,0.0,1.0,3.0,142.6,Phone,E wallet,Laptop & Accessory
50257,0.0,3.0,3.0,14.936320004220285,Male,3.0,3.0,4.0,Divorced,2.0,0.0,18.0,1.0,1.0,0.0,124.76,Phone,COD,Mobile
50258,1.0,0.0,1.0,9.0,Male,2.4296285970790628,3.0,5.0,Single,1.0,0.0,22.0,0.0,1.0,4.0,131.02,Mobile Phone,COD,Mobile
50259,0.0,6.809195875100057,1.0,17.0,Female,2.0,3.0,4.0,Divorced,2.0,0.0,13.0,1.0,1.0,2.0,122.44,Phone,COD,Mobile
50260,0.0,9.0,3.0,8.0,Male,3.0,4.0,3.0,Divorced,2.0,0.0,13.0,9.0,9.0,0.0,175.96,Mobile Phone,Credit Card,Grocery
50261,1.0,13.11363099522402,1.0,10.0,Male,2.0,3.0,2.0,Single,19.0,1.0,23.0,1.0,1.0,0.0,122.85,Mobile Phone,COD,Mobile
50262,0.0,10.0,1.0,20.0,Female,2.7255735479425667,3.0,5.0,Married,2.0,0.0,12.0,3.0,12.0,17.0,130.34,Phone,Debit Card,Mobile
50263,0.0,13.0,3.0,8.0,Female,2.0,3.0,4.0,Married,8.0,0.0,12.0,0.0,1.0,3.0,157.15,Mobile Phone,E wallet,Laptop & Accessory
50264,0.0,15.0,1.0,14.849247251552333,Female,3.0,3.0,5.0,Married,4.0,0.0,16.0,1.0,1.0,2.0,125.76,Phone,Debit Card,Mobile
50265,0.0,10.0,1.0,16.0,Male,2.0,3.0,4.0,Single,3.0,1.0,12.0,0.0,1.0,1.0,141.97,Phone,Debit Card,Laptop & Accessory
50266,0.0,16.0,1.0,18.0,Male,2.0,4.0,4.0,Married,2.0,0.0,11.0,0.0,2.957424132565629,9.0,243.36,Mobile Phone,Debit Card,Grocery
50267,0.0,13.0,1.0,8.0,Female,3.0,4.0,3.0,Divorced,7.0,0.0,22.0,1.0,1.0,0.0,134.48,Phone,COD,Laptop & Accessory
50268,0.0,27.0,1.0,11.0,Male,2.0,3.0,5.0,Divorced,5.0,0.0,15.2732209085447,1.0,1.0,2.0,294.06,Mobile Phone,Credit Card,Others
50269,0.0,7.0,3.0,10.0,Female,3.0,3.0,3.0,Divorced,10.0,0.0,15.0,1.0,1.0,2.0,165.38,Mobile Phone,E wallet,Laptop & Accessory
50270,0.0,4.0,1.0,13.0,Female,2.0,3.0,5.0,Divorced,2.0,0.0,12.0,3.0,3.0,12.0,143.06,Phone,Credit Card,Laptop & Accessory
50271,0.0,10.872484969900029,1.0,27.0,Male,3.0,3.0,2.0,Divorced,8.0,0.0,20.0,0.0,1.0,2.0,122.58,Mobile Phone,COD,Mobile
50272,0.0,16.0,1.0,14.0,Female,3.0,3.0,3.0,Married,5.0,1.0,14.0,0.0,1.0,2.0,145.22,Phone,UPI,Laptop & Accessory
50273,0.0,0.0,3.0,10.0,Female,2.0,4.0,2.0,Single,2.0,1.0,11.0,0.0,1.0,3.0,144.87,Phone,Debit Card,Laptop & Accessory
50274,0.0,10.0,1.0,31.0,Female,3.0,3.0,3.0,Divorced,4.0,1.0,15.0,3.0,10.0,7.0,144.49,Mobile Phone,Credit Card,Laptop & Accessory
50275,0.0,7.273660299850628,1.0,6.0,Male,3.0,4.0,5.0,Divorced,2.0,0.0,12.0,0.0,3.0,2.0,122.18,Phone,Debit Card,Mobile
50276,0.0,12.0,1.0,6.0,Male,2.0,3.0,3.0,Married,2.0,1.0,14.0,0.0,1.0,6.0,291.97,Mobile Phone,Debit Card,Others
50277,0.0,29.0,3.0,12.0,Female,2.0,2.0,5.0,Divorced,10.0,0.0,11.0,2.0,4.679768846964699,7.0,232.12,Mobile Phone,Debit Card,Grocery
50278,0.0,3.0,3.0,18.0,Female,2.0,3.0,3.0,Single,1.0,0.0,11.0,3.0,4.0,4.0,165.77,Mobile Phone,COD,Laptop & Accessory
50279,0.0,14.0,3.0,6.0,Male,2.0,2.0,5.0,Divorced,2.0,0.0,16.0,1.0,1.0,7.0,183.92,Mobile Phone,E wallet,Grocery
50280,0.0,1.0,1.0,23.0,Male,3.0,3.0,5.0,Married,2.0,0.0,12.0,0.0,1.0,8.0,145.58,Phone,Credit Card,Laptop & Accessory
50281,1.0,0.0,1.0,9.0,Male,3.0,3.0,5.0,Divorced,6.0,0.0,13.0,1.0,1.0,2.0,140.31,Phone,Credit Card,Mobile Phone
50282,0.0,25.0,1.0,9.0,Male,2.0,4.0,3.0,Divorced,3.0,1.0,14.0,0.0,1.0,4.0,179.69,Mobile Phone,Credit Card,Grocery
50283,0.0,18.0,1.0,15.566261044410997,Male,3.0,3.0,2.0,Divorced,4.0,0.0,21.0,1.0,1.0,2.0,126.54,Phone,Debit Card,Mobile
50284,0.0,25.0,1.0,10.0,Female,1.0,3.0,2.0,Divorced,3.0,0.0,13.0,0.3680936942152075,1.0,4.0,265.55,Mobile Phone,Debit Card,Grocery
50285,0.0,15.0,1.0,35.0,Female,3.0,3.0,3.0,Married,3.0,0.0,11.0,1.0,1.0,2.0,145.56,Mobile Phone,Debit Card,Laptop & Accessory
50286,0.0,3.0,1.0,8.0,Female,2.0,5.0,2.0,Single,3.0,0.0,20.0,0.0,1.0,2.0,160.91,Mobile Phone,Debit Card,Laptop & Accessory
50287,0.0,30.0,1.0,13.0,Female,2.0,3.0,5.0,Divorced,6.0,0.0,14.94808706735322,0.0,11.0,10.0,295.66,Mobile Phone,Debit Card,Others
50288,0.0,19.0,1.0,24.0,Female,2.0,3.0,3.0,Married,3.0,0.0,14.0,0.0,1.0,8.0,148.1,Phone,Credit Card,Laptop & Accessory
50289,0.0,15.0,1.0,34.0,Female,2.0,4.0,2.0,Divorced,1.0,0.0,11.0,0.0,1.0,4.0,145.23,Mobile Phone,COD,Laptop & Accessory
50290,1.0,0.0,3.0,6.0,Female,3.0,3.0,4.0,Single,2.0,1.0,16.0,1.0,1.0,4.0,132.02,Phone,COD,Mobile
50291,1.0,0.0,3.0,16.52892611859282,Female,2.0,5.0,3.0,Married,1.0,0.0,16.0,1.0,1.0,0.0,123.51,Mobile Phone,E wallet,Mobile
50292,0.0,8.26404958244236,1.0,8.0,Male,2.0,3.0,2.0,Divorced,2.0,1.0,23.0,1.0,1.0,0.0,117.02,Mobile Phone,Debit Card,Mobile Phone
50293,0.0,13.0,3.0,8.0,Female,3.0,3.0,3.0,Divorced,1.0,0.0,14.0,0.3008703627211413,1.0,12.0,280.41,Mobile Phone,Debit Card,Others
50294,0.0,0.0,1.0,29.0,Female,2.617452383027556,3.0,2.0,Married,2.0,0.0,22.0,1.0,1.0,2.0,128.86,Phone,Debit Card,Mobile
50295,0.0,9.391709626411826,1.0,9.0,Male,2.0,3.0,2.0,Divorced,5.0,0.0,15.0,0.0,1.0,4.0,120.97,Mobile Phone,Debit Card,Mobile
50296,0.0,2.0,1.0,9.0,Male,3.0,4.0,3.0,Divorced,2.0,0.0,18.0,1.0,1.0,4.714642474865617,219.35,Mobile Phone,Credit Card,Grocery
50297,1.0,0.0,1.0,16.774577613891203,Female,3.0,4.0,4.0,Divorced,6.0,0.0,16.0,0.0,1.0,1.0,125.46,Phone,COD,Mobile
50298,1.0,0.0,2.0,15.115443267062146,Male,2.0,4.0,2.0,Single,2.0,0.0,12.0,1.0,1.0,0.0,125.64,Phone,COD,Mobile
50299,0.0,3.0,3.0,28.0,Female,3.0,3.0,5.0,Divorced,1.0,0.0,11.0,2.0,7.0,8.0,184.12,Mobile Phone,UPI,Grocery
50300,0.0,30.0,3.0,35.0,Male,2.0,4.0,2.0,Married,4.0,0.0,12.0,0.0,1.2335202608794846,0.0,241.18,Mobile Phone,E wallet,Grocery
50301,0.0,23.0,1.0,35.0,Male,2.0,4.0,3.0,Divorced,1.0,0.0,15.0,7.585543084143094,15.0,7.0,270.46,Mobile Phone,Debit Card,Grocery
50302,0.0,3.0,1.0,14.097607596497332,Female,2.0,3.0,2.0,Single,1.0,0.0,14.0,5.0,6.0,7.0,125.64,Mobile Phone,COD,Mobile
50303,0.0,30.0,3.0,34.0,Female,3.0,4.0,5.0,Divorced,5.0,0.0,19.0,13.0,13.0,11.0,202.66,Mobile Phone,E wallet,Grocery
50304,0.0,20.0,1.0,8.0,Female,3.0,3.0,2.0,Married,6.0,0.0,13.0,0.0,1.0,4.0,150.7,Mobile Phone,Credit Card,Laptop & Accessory
50305,0.0,19.0,1.0,8.0,Male,2.0,3.0,3.0,Divorced,7.0,0.0,13.0,0.7012110247530843,1.0,1.0,278.61,Mobile Phone,Debit Card,Grocery
50306,0.0,8.0,1.0,28.0,Male,2.0,5.0,3.0,Single,1.0,0.0,15.0,2.0,4.0,3.0,142.3,Phone,Debit Card,Mobile Phone
50307,0.0,27.0,1.0,14.0,Female,2.0,3.0,3.0,Single,8.0,0.0,11.0,1.0,1.0,0.0,137.8,Phone,Debit Card,Laptop & Accessory
50308,0.0,7.0,1.0,8.0,Male,2.7496046694092438,4.0,3.0,Married,4.0,0.0,12.0,5.0,5.0,7.0,127.68,Phone,Debit Card,Mobile
50309,0.0,19.0,3.0,16.0,Female,3.0,4.0,2.0,Divorced,3.0,1.0,19.0,1.0,1.0,2.0,190.71,Mobile Phone,E wallet,Grocery
50310,0.0,4.0,1.0,15.0,Male,2.0,3.0,4.0,Married,2.0,0.0,25.0,1.0,1.0,8.0,206.48,Mobile Phone,Debit Card,Grocery
50311,1.0,0.0,1.0,21.0,Male,2.0,3.0,3.0,Divorced,8.0,1.0,12.0,0.0,2.2097367883300807,7.0,236.1,Mobile Phone,Credit Card,Grocery
50312,1.0,0.0,1.0,16.0,Male,2.0,5.0,2.0,Married,8.0,0.0,13.0,0.0,1.0,3.0,134.08,Phone,COD,Mobile
50313,0.0,3.0,3.0,13.0,Male,2.405580111649813,3.0,4.0,Single,1.0,0.0,14.0,1.0,1.0,2.0,129.83,Phone,E wallet,Mobile
50314,0.0,8.0,1.0,22.0,Male,3.0,3.0,3.0,Divorced,5.0,1.0,12.0,0.0,1.0,0.0,176.32,Mobile Phone,Debit Card,Grocery
50315,1.0,0.0,1.0,26.0,Male,3.0,3.0,3.0,Divorced,4.0,0.0,12.0,1.0,1.0,0.0,198.24,Mobile Phone,Debit Card,Grocery
50316,1.0,0.0,2.0,29.0,Female,2.0,3.0,5.0,Married,10.0,1.0,15.0,1.0,1.0,2.0,199.5,Mobile Phone,UPI,Grocery
50317,0.0,8.321427369345445,1.0,11.0,Male,3.0,3.0,3.0,Divorced,5.0,0.0,17.0,2.0,2.0,0.0,120.93,Mobile Phone,UPI,Mobile
